Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Elizabeth Ali,kpatrick@example.net,Mexico,1,19,147806.07,2223.94,506237.72,113807.94
Randy Murray,wagnernathan@example.com,Mexico,0,31,163848.03,3428.19,912328.16,155516.61
Jessica Garcia,edward79@example.org,Brazil,0,25,29961.03,46932.37,574989.19,64682
Jaclyn Miller,agonzalez@example.com,France,1,20,70800.38,47247.98,992021.94,117934.05
Natalie Herrera,price@example.com,India,1,70,77835.05,46179.41,595943.79,77186.17
Hannah Lee,jacksondavid@example.com,Japan,1,64,148980.73,29485.21,447596.14,100808.71
Sierra James,michelereed@example.com,Germany,1,60,27664.66,18705.58,895825.18,92949.95
Sarah Baker,qmarshall@example.org,Japan,1,34,183883.27,18349.56,321502.28,103758.72
Vincent Ramirez,xlam@example.com,Mexico,0,64,29593.39,23536.52,21563,9889.73
Jesus Brown,cooperrebecca@example.com,United States,0,28,165270.6,26950.43,352194.63,91683.54
Kevin Davis,johnunderwood@example.com,United States,1,24,44635.42,43277.22,600921.23,73245.9
Diane Harper,brownkatherine@example.org,France,1,33,23349.48,48936,33845,4387.88
Dale Marshall,nperez@example.net,Mexico,0,27,123801.6,19896.77,805003.1,121862.13
Matthew Edwards,johnsonmichael@example.org,United Kingdom,1,55,103018.01,26140.89,843110.36,117495.74
Melinda Holland,willisdanielle@example.net,Mexico,0,60,26618.75,14495.23,255751.9,36363.7
Steven Wheeler,kwilliams@example.org,Japan,1,40,126334.31,41725.76,819142.6,123611.92
Tiffany Willis,ashleygregory@example.org,France,0,26,127161.29,7263.88,580597.57,104223.61
Justin Drake,graceedwards@example.org,France,0,52,170902.92,10352.56,157268.51,79421.97
Kevin Braun,ovargas@example.org,Germany,0,59,168371.88,20650.47,913592.4,158641.88
Sabrina Watkins,stevenholland@example.net,Japan,0,47,69810.58,48614.13,910690.64,111602.42
Lynn Hall,deborah05@example.org,Japan,1,26,33006.63,36225.45,423641.31,46574.86
Jonathan Hicks,bdavid@example.net,United States,1,20,38949.77,19711.2,947012,104478.34
Jennifer Richardson,travisgarcia@example.org,United States,1,26,39646.03,42224.37,464183.75,52095.67
Jennifer Silva,gordonsherry@example.com,Japan,1,45,140460.32,6532.85,511336.38,108297.45
Mary Pratt,gilmoreconnie@example.com,Mexico,1,54,115823.83,20499.64,478056.97,86716.22
Vanessa Torres,buckleykevin@example.com,United States,0,52,182610.7,31146.74,984191.28,165102.5
Dr. Glen Davidson Jr.,michelerobinson@example.net,United States,1,42,88199.14,13902.07,813430.38,117812.84
Christine Chavez,mitchellnicole@example.org,India,1,53,168993.01,7284.54,758170.53,145244.8
Desiree Cook,melissa41@example.net,United Kingdom,0,18,113875.02,9412.3,74482.41,53309.23
Teresa Thomas,katherinepena@example.org,Canada,0,70,152931.82,12728.26,61734.95,66553.82
Tammie Davis,theresa56@example.org,Brazil,0,20,135334.81,11597.67,373044.65,86780.84
Henry Frederick,ffitzpatrick@example.com,Australia,0,32,60878.29,38015.46,818705.72,98149.83
Olivia Arellano,stephenmiller@example.com,Germany,0,58,96345.45,30460.46,335667.35,63222.43
Julie Russell,newmanbruce@example.org,India,1,60,145336.06,33330.79,17905.65,52417.42
James Mccoy,amy71@example.net,India,0,35,133900.48,5090.71,50767.04,56835.68
Victoria Shea,brianjensen@example.org,Australia,0,69,139020.04,2575.28,96331.01,64794.71
William Cain,haroldfarmer@example.org,France,0,50,164325.01,30950.42,88958.4,69208.13
Eric Diaz Jr.,berrydavid@example.com,Japan,1,25,154566.49,34595.07,590178.69,109732.35
Gregory Gray,kathrynpowell@example.net,Germany,1,64,112688.92,21721.18,523768.9,90290.28
Allison Lewis,josephramirez@example.net,Japan,1,62,109890.99,728.65,187406.92,64177.3
Jordan Hawkins,richardwebb@example.net,United States,0,26,38467.1,34965.19,494375.48,57771.34
Andrea Ortega,thomasmelissa@example.net,Mexico,1,36,30906.97,37237.79,690002.18,71737.21
Brian Cross,lozanolisa@example.org,Canada,1,63,37835.06,11819.61,506726.55,65130.37
Kevin Lynch,alexander10@example.com,Japan,1,63,102102.64,32677.34,447626.39,81228.54
Steven Sanders,ritarocha@example.org,France,0,29,144605.95,25315.05,66152.27,58871.28
Catherine Collins,anthonyhernandez@example.net,Japan,0,28,81777.77,18563.49,249362.17,55119.58
Michael Dickson,brownbrian@example.com,France,1,60,181183.51,12256.09,356824.11,103615.96
Matthew Carter,sgomez@example.com,Germany,1,36,71975.93,14678.22,64749.17,31305.26
Mark Schwartz,nelsonkenneth@example.org,Australia,1,39,178136.54,27463.55,872140.1,151753.41
Elizabeth Jordan,melissaevans@example.net,Canada,0,46,67729.21,28568.15,634672.13,80080.63
Darrell Jimenez,danielwilliam@example.net,Mexico,0,28,108132.45,20166.16,346665.5,73889.58
Eddie Perez,hansentina@example.com,United States,0,66,189877.89,30848.56,198494.12,91992.49
Alice Richards,matthewgoodwin@example.com,Brazil,0,53,136014.63,46607.66,908480.8,131032.47
Ricky Lopez,kellie70@example.com,United Kingdom,0,38,86778.68,45222.56,550640.94,77788.19
Micheal Brown,michele66@example.net,Canada,1,54,148393.05,13318.6,487090.65,107923.61
Joyce Graham,cramirez@example.org,Germany,1,67,52059.67,6227.48,250041.76,42268.36
Traci Marsh,tayloramanda@example.net,Australia,1,49,152404.79,48424.86,216837.66,76231.82
Kimberly Williams,ksullivan@example.net,Mexico,0,51,136948.65,26765.59,69751.78,54691.66
Jamie Perry,ccarroll@example.com,India,0,48,143305.58,25039.72,133968.1,61714.82
Ethan Nunez,devin13@example.net,Japan,0,49,155922.08,8090.68,176358.91,77845.32
Misty Stanton,melissa56@example.org,Japan,1,64,87283.98,26334.99,805412.19,114111.74
Connie Carter,mark39@example.net,United Kingdom,0,35,152091.19,45308.29,388518.12,85842.88
Nicholas Howard,millerkaren@example.net,Brazil,0,39,66206.41,29828.04,718624.47,90083.58
Kevin Daugherty,greg68@example.net,Japan,0,56,23271.59,36767.17,597948.26,64040.47
Amy Mann,melissa16@example.net,Japan,0,38,167878.02,1360.02,206973.38,88635.23
Shelly Robertson,jenniferrodriguez@example.net,France,0,68,196346.95,25586.6,362966.98,108817.21
Michelle Wells,egeorge@example.com,India,0,20,114498.28,4375.74,597129.5,106963.77
Anthony Weiss,cynthia13@example.com,Japan,1,63,38143.27,46264.11,543052.68,56346.88
Benjamin Gordon,samanthawatson@example.net,Brazil,0,67,182183.57,4532.08,508899.19,119955.43
Susan Lindsey,itorres@example.net,India,0,31,164201.88,8068.59,981746.35,165205.24
Kara Moss,wrightbrian@example.org,Mexico,0,65,166693.97,39284.91,319871.78,88283.41
Cynthia Weeks,jasmine97@example.org,United Kingdom,1,25,29160.97,543.72,764735.54,87841.57
Anthony Hogan,christopher31@example.com,France,0,52,72522.1,41841.47,385286.28,63719.65
Raven Patel,moonbrian@example.org,United States,0,70,88690.08,23023.94,798420.79,110592.46
Morgan Rodriguez,hbarker@example.net,United Kingdom,0,34,178491.59,10992.92,272937.51,100371.14
Joel Matthews,hallsarah@example.org,Australia,0,35,24085.02,15578.56,831994.58,85225.3
Felicia Chambers,katherinepope@example.net,United Kingdom,0,40,57297.66,9074.29,95608.02,29838.06
Martha Fowler,colejamie@example.org,Japan,1,22,145376.76,29152.86,690595.13,123311.39
Michael Tran,christina39@example.com,Australia,1,31,139019.98,28936.85,809462.83,131983.7
Ronnie Diaz,jamesjordan@example.org,Germany,0,45,64563.36,19265.07,554633.33,74256.4
Laurie Wilkinson,mathisdustin@example.net,Brazil,1,43,84991.3,26434.18,713779.85,101775.54
David Parks,singhgrant@example.net,Germany,1,39,107245.67,48380.59,551194.4,91469.72
Micheal Holder,james81@example.net,Australia,1,58,165770.53,30858.76,910875.07,153697.9
Bradley Quinn,jasonthomas@example.com,United States,0,43,75863.46,35602.27,219592.63,40974.12
Shannon Brown,ebell@example.net,France,0,56,83394.71,49943.55,744314.51,96161.21
James Shepherd,tonymiller@example.com,Canada,0,59,121727.69,37370.92,848419.1,126779.35
Patrick Morris,fpowell@example.net,India,1,19,94696.83,18449.9,557032.54,91938.92
Austin Johnson,gary90@example.com,United Kingdom,0,62,53183.06,27341.13,432250.39,59598.44
Jay Keller,shawn82@example.net,Canada,0,25,142719.56,46968.3,327081.28,79342.06
Amy Jimenez,davisbonnie@example.com,United States,1,33,46925.54,33566.7,994818.95,114186.63
Carolyn Tran,zachary93@example.com,Mexico,0,44,180728.29,37487.62,770443.4,138283.91
Austin Livingston,justinkelly@example.org,Canada,1,58,47486.58,14546.43,73412.26,20498.41
Amy Brown,johntownsend@example.net,France,1,58,148613.56,26714.35,584163.81,114921.55
Linda Morris,madison26@example.com,France,1,39,45219.23,25450.47,490974.25,57303.6
Victor Ritter,sheryl59@example.net,Australia,0,68,70783.54,3659.91,798417.64,105905.37
Stephen Carr,andrewsdavid@example.org,France,1,55,125271.83,44054.66,233413.4,63499.73
Robert Carpenter,hughesnicole@example.com,Australia,1,18,23011.5,44278.29,871931.62,89762.17
Andrew Carter,paulhamilton@example.com,France,1,60,81730.48,22002.96,435950.8,71144.63
April Parsons,kjacobson@example.com,United Kingdom,0,61,45320.52,14420.27,659406.35,79579.27
Scott Flores,houstonpamela@example.net,Japan,1,39,133847.03,17541.71,178008.73,64527.49
Eugene Allen,stewartkaren@example.net,Germany,0,22,166483.21,2045.09,529526.7,115584.34
Steven Hunter,robertmay@example.com,Brazil,0,21,60916.39,32021.6,286006.79,41733.95
Christine Johnson,jenniferperry@example.org,Japan,1,40,190000.13,5217.49,655272.27,141713.57
Crystal Howell,phillipskimberly@example.net,Brazil,1,63,40394.37,11711.78,484726.33,59638.15
Devin Huynh,andrewmurphy@example.com,India,0,30,129959.12,3920.74,739011.12,124637.58
William Jackson,qblackwell@example.net,United States,1,27,138200.92,39153.69,142174.62,58215.55
Wyatt Weaver,wbishop@example.net,Canada,0,67,124035.66,13910.47,321639.83,79804.48
Jason Shaw,tararivera@example.org,United States,0,46,90883.86,26177.99,384547.66,68693.29
Elizabeth Hughes,garykim@example.net,Germany,1,49,136285.08,22137.93,558090.66,109453.46
Renee Butler,thomas12@example.org,United Kingdom,1,69,69720.33,24766.47,755218.7,95694.14
David Parrish,zmcfarland@example.com,France,0,66,97561.19,9584.37,357111.56,75393.07
Taylor Vincent,brandon22@example.net,France,0,45,199327.93,11568.58,695084.8,147292.5
Rachel Wilkins,michaelchang@example.org,United States,1,40,38992.4,39497.17,307849.53,34680.51
Yolanda Flynn,justinmendez@example.net,Mexico,1,46,66386.16,36691.47,137903.3,36902.63
Connie Anderson,williamsmatthew@example.net,Mexico,1,32,103433.17,7334.79,498326.49,86198.77
Nathaniel Rangel,matthew50@example.com,Australia,0,46,76391.86,13045.4,145798.23,39122.34
Chad Miller,erikellison@example.net,Canada,1,36,22122.35,12688.52,540738.73,63208.38
Mr. Jordan Hicks,matthewlutz@example.com,India,1,37,109819.9,7102.18,315243.53,72319.74
Mr. Robert Russell Jr.,nicolejohnston@example.com,Japan,0,62,46312.26,15804.51,998310.05,117086.67
Brian King,marcoflores@example.com,Australia,0,42,56880.51,34119.81,28113.1,15586
Sabrina Evans,lori32@example.org,India,1,30,137858.26,6609.97,14674.55,59089.24
Melanie White,sabrina38@example.org,Mexico,0,26,169964.65,17770.32,680606.72,135501.71
Jeffrey Lamb,juan78@example.net,Germany,0,36,28091.57,22704.44,497413.61,55648.21
Richard Lewis,davidhernandez@example.org,United States,0,68,151165.75,44415.32,978438.73,154024.55
Jessica Carney,michaelhudson@example.org,Brazil,0,37,144217.72,45597.29,639836.87,112333.3
Johnny Reed,laurenfrazier@example.com,France,0,31,61023.13,49458.81,376787.4,49048.33
Monica Meyer,gonzalezcassandra@example.com,Canada,1,32,29375.27,15318.1,996112.29,111022.32
Richard Thompson,andrewhays@example.org,United States,0,40,147963.45,22592.88,816077.87,136097.3
Whitney Drake,qcarter@example.com,Japan,0,40,154681.46,41899.65,598849.21,110996.95
George Bell,mhanson@example.net,United Kingdom,0,55,140697.32,44512.3,18344.55,46411.87
Lauren Ruiz,andrewmoore@example.net,France,1,60,99720.66,26491.05,804104.46,112741.73
Raymond Doyle,renee07@example.com,United States,0,24,61010.72,8941.45,94296.61,32639.3
Sylvia Juarez,kevin62@example.org,United States,1,70,104505.68,8685.39,625266.81,98791.34
Mr. Joseph Armstrong Jr.,christopher67@example.net,Australia,1,58,115599.1,2393.47,344885.98,83010.64
Samantha Jordan,mooresonya@example.org,Mexico,0,33,176648.06,39338.44,335713.58,91646.02
Darin Ho,janet43@example.org,Canada,0,57,87498.55,23738.63,492680.26,81413.19
Jesse Ortiz,housetiffany@example.org,United Kingdom,0,36,170260.59,32516.76,911795.95,153533.09
Danny Johnson,tammy85@example.net,France,1,46,184256.96,10169.33,987980.85,173848.32
John Lara,brittanyhodges@example.com,Japan,0,24,67597.46,30263.85,193584.01,43480.89
Mark Nelson,nataliebradley@example.net,Mexico,1,46,86954.38,12475.93,138344.4,46836.96
Sarah Kirby,patricia06@example.net,United Kingdom,1,53,55064.1,11865.08,747548.07,89615.01
Justin Perez,cgray@example.com,France,1,54,54576.31,8830.74,568528.74,73783.19
John Browning,uboyd@example.org,Brazil,0,63,79016.34,18505.23,444104.83,74177.07
Thomas Merritt,barbervictoria@example.net,Mexico,0,69,25503.98,39705.3,449500.66,43714.88
Paula Griffin,shermansherry@example.com,Canada,0,59,36034.47,42393.85,45465.27,5540.97
Nicholas Perez,robert11@example.net,Japan,0,29,92932.07,26204.57,110267.67,41652
Jason Coleman,hrivera@example.com,Australia,1,50,24756.81,15560.52,665979.09,70350
Mary Mejia,taylorbeth@example.net,Germany,0,58,193980.24,22018.83,916064.18,169471.25
Philip Harrell,daniel75@example.net,France,0,56,116762.93,22461.5,14088.52,40005.42
Seth Riggs,davispeter@example.org,United Kingdom,1,49,49298.76,42639.58,549861.92,62610.32
David Ruiz,aburton@example.org,Germany,1,48,179702.15,23111.62,13028.93,66834.77
Gina Campbell,kathrynhenry@example.org,Australia,0,23,35667.27,33058.2,19957.32,13831.18
Edward Phillips,barrettkenneth@example.org,Mexico,1,32,135987.8,18726.42,656114.2,113054.43
Nathaniel Gentry,sandersjody@example.org,United Kingdom,1,51,118282.82,12799.02,411622.21,88028.39
Donna Martinez,shannon35@example.org,Mexico,0,54,85772.95,8808.71,515877.36,85248.23
Austin Wade PhD,umitchell@example.net,Australia,1,29,73333.21,860.21,160138.28,44362.87
Shane Calhoun,bobnewton@example.org,United States,0,32,193433.87,16502.14,352461.42,104339.66
Jeffrey Bass,davidneal@example.org,Australia,1,48,35909.51,4860.35,49607.82,20680.1
Jasmine Parker,whiteryan@example.org,Japan,1,20,193725.29,27136.69,659760.43,142070.93
Felicia Herrera,sarah03@example.net,Japan,1,39,49416.54,7891.21,791116.53,96711.97
Mark Miller,davidwilliams@example.org,United Kingdom,0,35,85968.83,3810.03,975294.24,126399.95
Mary Elliott,steingary@example.com,Australia,1,67,195524.67,32382.79,920182.55,168111.86
David Patel,sheena78@example.com,France,0,33,111781.65,17034.44,621648.33,103055.17
Brian Decker,hpowers@example.net,Australia,1,32,128829.1,3685.66,909353.17,146132.2
Paula Blevins,tracyandrews@example.com,India,1,21,169769.68,45346.35,160387.03,70092.31
Brian Thompson,harrisbradley@example.com,Germany,0,61,22530.64,2107.94,117724.86,22202.4
Theresa Carter,juanmcbride@example.net,Germany,1,55,44710.64,23874.68,213226.27,35746.87
Sierra Kelley,yrodriguez@example.net,Japan,1,25,182809.65,14657.12,909676.99,164810.99
Jerry Le,nicholascarr@example.net,Germany,0,21,61758.89,27489.11,946616.37,116303.53
Thomas Rhodes,marie55@example.com,Mexico,1,47,182781.8,15920.08,478793.25,121967.71
Kristen Austin PhD,darindavis@example.org,Australia,0,28,76860.59,14832.76,58946.22,32284.29
Jasmine Mills,lsmith@example.net,Brazil,1,54,162523.5,10742.12,273644.67,92681.06
Ryan Marsh,yjackson@example.net,Japan,0,63,82093.92,32315.39,387362.6,62645.17
Carrie Callahan,calebhill@example.com,Canada,0,66,146495.19,35819.44,835511.43,137872.26
Michelle Whitaker,bmayo@example.com,Germany,1,52,193898.09,36166.14,968948.03,170630.42
Victor Avery,carpenterrichard@example.com,India,0,63,87017.43,30091.51,642586.45,95919.13
Jeremy Burton,juanallison@example.org,France,1,29,158506.2,44921.37,252069.62,84418.79
Mr. Thomas Weaver,tammie74@example.org,Brazil,1,25,26589.58,19139.84,430045.34,52228.8
Sheila Cabrera,rebeccajohnson@example.com,United States,0,66,102431.73,47902.9,626901.23,93914.32
Ethan Armstrong,myersmichael@example.net,Brazil,1,69,177805.33,38336.29,753748.32,134908.19
Jeffrey Boyd,michaelwong@example.com,Japan,0,68,156638.33,19220.37,645463.31,126512.13
Melissa Anderson,gillespiekayla@example.net,United Kingdom,1,43,101263.73,27074.06,321886.62,64699.67
Christina Clark,bhouston@example.org,France,1,70,147939.47,30821.66,875695.61,137317.29
Brandon Clark,donald68@example.org,Germany,0,27,60800.15,36369.09,236111.52,35840.75
Ethan Gaines,uoliver@example.net,Canada,1,63,182970.88,40717.51,822511.83,150312.3
Anthony Anderson,kcabrera@example.net,United Kingdom,1,32,128009.04,3355.91,282023.16,76142.98
Denise Gomez,eglover@example.net,Mexico,0,18,22715.46,29436.82,691063.62,72050.4
Christian Greene,mmccoy@example.com,India,1,21,59474.76,9532.74,290217.11,48108.49
Joseph Glover,jkline@example.com,United Kingdom,0,32,79256.07,14458.11,189327.99,46960.91
Deborah Rose,allison98@example.org,France,0,41,75656.7,30654.11,957759.37,115928.47
Joanna Tran,douglastimothy@example.net,Brazil,1,50,121998.7,33378.24,10901.34,48177.63
Tim Sanders,marshallkelly@example.com,Australia,0,41,181518.2,8490.56,750741.21,148363.05
Heather Evans,kaylavazquez@example.com,United Kingdom,0,39,48831.08,36672.61,481473.7,61458.97
Nathan Rodriguez,gdavis@example.com,Germany,0,64,92694.94,34745.94,35873.4,30235.22
Judith Harris,sarahphillips@example.net,India,0,46,107162.39,41185.97,902261.39,126123.2
Brian Edwards,donna65@example.net,United Kingdom,1,46,153340.52,28439.96,721471.29,129499.57
Jacqueline Allen,staceydavis@example.net,Canada,0,66,179233.96,36731.04,493986.13,115064
Andrew Garcia,angel98@example.com,Germany,0,27,124470.01,20684.36,833518.34,133619.69
Michael Ortiz,david67@example.com,Brazil,0,57,45692.26,15557.2,88867.83,19065.15
Thomas Pennington,dhoffman@example.org,Brazil,1,49,157584.91,21547.91,519810.26,106057.99
Susan Johnston,tmiller@example.org,Canada,0,28,65980.13,19384.51,624006.6,89387.06
Lindsey Hall,carolrobertson@example.com,Australia,1,50,67894.25,31871.56,174562.34,33606.35
Brent Stewart,zbrown@example.net,United Kingdom,1,57,136064.75,7837.78,855799.58,139638.84
Marcus Mckenzie,alexcampbell@example.org,Canada,0,40,102931.41,43862.68,192664.65,55948.75
Ryan Arias,tstone@example.com,Japan,1,49,39855.15,41704.6,297929.33,40818.14
